nome,preco,oferta,gramagem,categoria,source,date,supermarket,tablode_link,supermarket_latitude,supermarket_longitude,produtos
Sensodyne Escovas Dentais,,20% de desconto,,Higiene Bucal,cf50dc541932fb78826f365d780bd61f50cdec26-0010.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Intimus Protetor Diário,3.19,,20 unidades,Higiene Feminina,cf50dc541932fb78826f365d780bd61f50cdec26-0010.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Always Absorvente,15.59,,32 unidades,Higiene Feminina,cf50dc541932fb78826f365d780bd61f50cdec26-0010.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Mimmo Papel Higiênico,12.99,Leve 12 Pague 11,30m,Higiene Pessoal,cf50dc541932fb78826f365d780bd61f50cdec26-0010.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Tena Absorvente para Incontinência,19.39,,6 unidades,Higiene Pessoal,cf50dc541932fb78826f365d780bd61f50cdec26-0010.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Kleenex Lenços de Papel,9.99,Leve 100 Pague 80,100 unidades,Higiene Pessoal,cf50dc541932fb78826f365d780bd61f50cdec26-0010.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Personal Baby Pants Fralda,69.9,,,Cuidados com Bebê,cf50dc541932fb78826f365d780bd61f50cdec26-0010.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Carrefour Shampoo Men,7.99,,390ml,Cuidados com o Cabelo,cf50dc541932fb78826f365d780bd61f50cdec26-0010.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Carrefour Soft Sabonete Hidratante,15.99,,90g,Higiene Pessoal,cf50dc541932fb78826f365d780bd61f50cdec26-0010.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Carrefour Soft Desodorante,10.19,,150ml,Higiene Pessoal,cf50dc541932fb78826f365d780bd61f50cdec26-0010.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Carrefour Lenço Umedecido,15.99,Leve 120 Pague 100,120 unidades,Higiene Pessoal,cf50dc541932fb78826f365d780bd61f50cdec26-0010.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Carrefour My Baby Pants,22.49,,,Cuidados com Bebê,cf50dc541932fb78826f365d780bd61f50cdec26-0010.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Creme dental Colgate Total 12,9.19,False,90g,Creme dental,25096868024edd863736677ed36fcefe4bc14404-0011.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Escova dental Colgate Slim Soft Black,32.59,False,4 unidades,Escova dental,25096868024edd863736677ed36fcefe4bc14404-0011.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Escova dental Colgate Classic,12.49,False,3 unidades,Escova dental,25096868024edd863736677ed36fcefe4bc14404-0011.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Escova dental Colgate Slim Soft Black,20.89,True,3 unidades,Escova dental,25096868024edd863736677ed36fcefe4bc14404-0011.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Escova dental Sorriso Tripla Ação,11.99,False,2 unidades,Escova dental,25096868024edd863736677ed36fcefe4bc14404-0011.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Fio dental Colgate Menta,14.49,False,50m,Fio dental,25096868024edd863736677ed36fcefe4bc14404-0011.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Creme dental Sorriso,2.89,False,70g,Creme dental,25096868024edd863736677ed36fcefe4bc14404-0011.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Creme dental Sorriso Tripla Limpeza Completa,4.79,False,120g,Creme dental,25096868024edd863736677ed36fcefe4bc14404-0011.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Creme dental Sorriso Xtreme Fresh,5.79,False,120g,Creme dental,25096868024edd863736677ed36fcefe4bc14404-0011.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Creme dental Sorriso Carvão ativado,7.59,False,90g,Creme dental,25096868024edd863736677ed36fcefe4bc14404-0011.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Creme dental Colgate Máxima proteção anticáries,5.99,False,120g,Creme dental,25096868024edd863736677ed36fcefe4bc14404-0011.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Creme dental Colgate Luminous White,10.99,False,70g,Creme dental,25096868024edd863736677ed36fcefe4bc14404-0011.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Creme dental Colgate Natural Extracts,11.39,False,90g,Creme dental,25096868024edd863736677ed36fcefe4bc14404-0011.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Creme dental Colgate Luminous White,16.79,False,140g,Creme dental,25096868024edd863736677ed36fcefe4bc14404-0011.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Creme dental Colgate Sensitive Xtreme,19.29,False,140g,Creme dental,25096868024edd863736677ed36fcefe4bc14404-0011.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Antisséptico bucal Colgate Plax Fresh Mint,17.9,True,750ml,Antisséptico bucal,25096868024edd863736677ed36fcefe4bc14404-0011.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Creme dental Colgate Luminous White,22.99,False,70g,Creme dental,25096868024edd863736677ed36fcefe4bc14404-0011.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Antisséptico bucal Colgate Luminous White,22.99,False,500ml,Antisséptico bucal,25096868024edd863736677ed36fcefe4bc14404-0011.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Lava-roupas em pó Omo,11.99,False,800g,Lava-roupas,c36aa9a421ab6bf97f9c7f2762d91c4a38bb1b26-0012.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Lava-roupas líquido Omo,39.99,False,3 litros,Lava-roupas,c36aa9a421ab6bf97f9c7f2762d91c4a38bb1b26-0012.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Lava-roupas líquido Carrefour Expert,45.99,False,5 litros,Lava-roupas,c36aa9a421ab6bf97f9c7f2762d91c4a38bb1b26-0012.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Amaciante Zupp,8.99,False,1.8 litro,Amaciante,c36aa9a421ab6bf97f9c7f2762d91c4a38bb1b26-0012.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Amaciante Downy Concentrado,29.9,False,1.6 litro,Amaciante,c36aa9a421ab6bf97f9c7f2762d91c4a38bb1b26-0012.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Tira-manchas Vanish,20.19,False,400g,Tira-manchas,c36aa9a421ab6bf97f9c7f2762d91c4a38bb1b26-0012.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Água sanitária Zupp,1.99,False,1 litro,Limpeza,c36aa9a421ab6bf97f9c7f2762d91c4a38bb1b26-0012.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Desinfetante Lysoform,,50% na 2ª unidade,360ml/1 litro,Limpeza,c36aa9a421ab6bf97f9c7f2762d91c4a38bb1b26-0012.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Purificador de ar Secar,13.99,False,360ml,Purificador de ar,c36aa9a421ab6bf97f9c7f2762d91c4a38bb1b26-0012.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Purificador de ar Bom Ar,23.79,False,,Purificador de ar,c36aa9a421ab6bf97f9c7f2762d91c4a38bb1b26-0012.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Sapólio cremoso Radium,18.09,False,450ml,Limpeza,c36aa9a421ab6bf97f9c7f2762d91c4a38bb1b26-0012.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Limpador Ajax Fresh,7.19,False,500ml,Limpeza,c36aa9a421ab6bf97f9c7f2762d91c4a38bb1b26-0012.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Limpador desengordurante Veja Cozinha,9.49,False,400ml,Limpeza,c36aa9a421ab6bf97f9c7f2762d91c4a38bb1b26-0012.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Limpador desengordurante Veja Cozinha Limão Laranja,23.79,False,500ml,Limpeza,c36aa9a421ab6bf97f9c7f2762d91c4a38bb1b26-0012.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Limpador multiuso Veja Power Fusion,7.59,False,500ml,Limpeza,c36aa9a421ab6bf97f9c7f2762d91c4a38bb1b26-0012.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Limpador tira-limo Cif,11.5,50% na 2ª unidade,500ml,Limpeza,c36aa9a421ab6bf97f9c7f2762d91c4a38bb1b26-0012.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Toalha de papel Kitchen,,50% na 2ª unidade,100 folhas,Papel,c36aa9a421ab6bf97f9c7f2762d91c4a38bb1b26-0012.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Lava-roupas em pó Carrefour Essential,15.59,False,2kg,Lava-roupas,c36aa9a421ab6bf97f9c7f2762d91c4a38bb1b26-0012.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Tira-manchas em pó Carrefour Expert,13.99,False,400g,Tira-manchas,c36aa9a421ab6bf97f9c7f2762d91c4a38bb1b26-0012.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Álcool líquido Carrefour Essential,7.99,False,1 litro,Limpeza,c36aa9a421ab6bf97f9c7f2762d91c4a38bb1b26-0012.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Toalha de papel Carrefour Essential,12.69,False,"120 folhas, 2 unidades",Papel,c36aa9a421ab6bf97f9c7f2762d91c4a38bb1b26-0012.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Pneu Risen ou Westlake Aro 13,229.9,,,Automotivo,082fdca9c0a52864c9dec3c5e711ec297e843f1e-0013.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Sacos de lixo embalixo,,50% de desconto na 2a unidade,,Limpeza,082fdca9c0a52864c9dec3c5e711ec297e843f1e-0013.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Panela avulsa Magnifica Panelux Cereja/Grafite,39.99,,,Utensílios de Cozinha,082fdca9c0a52864c9dec3c5e711ec297e843f1e-0013.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Conjunto de taças de vidro para vinho Diamond Etilux 320ml,39.9,,,Utensílios de Cozinha,082fdca9c0a52864c9dec3c5e711ec297e843f1e-0013.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Panela de pressão Panelux 4 litros,49.99,,,Utensílios de Cozinha,082fdca9c0a52864c9dec3c5e711ec297e843f1e-0013.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Potes Carrefour Home,,15% de desconto,,Utensílios de Cozinha,082fdca9c0a52864c9dec3c5e711ec297e843f1e-0013.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Faqueiros Carrefour,,15% de desconto,,Utensílios de Cozinha,082fdca9c0a52864c9dec3c5e711ec297e843f1e-0013.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Bicicleta TKS Track & Bikes TB Niner Aro 29,1299.0,,,Esportes,082fdca9c0a52864c9dec3c5e711ec297e843f1e-0013.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Cadeira alta para praia Import,79.99,,,Móveis,082fdca9c0a52864c9dec3c5e711ec297e843f1e-0013.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Caixa térmica Bel Fix 28 litros,79.99,,,Utensílios de Cozinha,082fdca9c0a52864c9dec3c5e711ec297e843f1e-0013.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Varal para chão Slim Mor,99.99,,,Lavanderia,082fdca9c0a52864c9dec3c5e711ec297e843f1e-0013.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Cadeira para escritório Home Basic Carrefour,349.9,,,Móveis,082fdca9c0a52864c9dec3c5e711ec297e843f1e-0013.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Alimento para cães Champ,1.99,,85g,Pet,082fdca9c0a52864c9dec3c5e711ec297e843f1e-0013.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Alimento para cães Alpo,12.99,,1kg,Pet,082fdca9c0a52864c9dec3c5e711ec297e843f1e-0013.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Alimento para cães Alpo Carne com vegetais,12.99,,1kg,Pet,082fdca9c0a52864c9dec3c5e711ec297e843f1e-0013.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Areia higiênica para gatos Carrefour Care,9.99,,4kg,Pet,082fdca9c0a52864c9dec3c5e711ec297e843f1e-0013.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Calcinha básica Lisa/Estampada,12.99,,,Vestuário,082fdca9c0a52864c9dec3c5e711ec297e843f1e-0013.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Camiseta manga curta,22.99,,,Vestuário,082fdca9c0a52864c9dec3c5e711ec297e843f1e-0013.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Panos de copa,,50% de desconto na 2a unidade,,Utensílios de Cozinha,082fdca9c0a52864c9dec3c5e711ec297e843f1e-0013.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Short de moletom básico,35.99,,,Vestuário,082fdca9c0a52864c9dec3c5e711ec297e843f1e-0013.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Chinelo Havaianas Top,25.99,,,Calçados,082fdca9c0a52864c9dec3c5e711ec297e843f1e-0013.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Motorola Moto G04S 128GB,62.9,10x sem juros,,Smartphone,68d2255a28dd8bcbdd3bb9a57160789ea46f42b0-0014.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Samsung A25 256GB 5G,119.9,10x sem juros,,Smartphone,68d2255a28dd8bcbdd3bb9a57160789ea46f42b0-0014.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Samsung A35 128GB 5G,129.9,10x sem juros,,Smartphone,68d2255a28dd8bcbdd3bb9a57160789ea46f42b0-0014.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Motorola Moto Edge 40 Neo 256GB 5G,153.9,10x sem juros,,Smartphone,68d2255a28dd8bcbdd3bb9a57160789ea46f42b0-0014.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Videogame Master System Tec Toy,293.9,5x sem juros,,Console de Jogos,68d2255a28dd8bcbdd3bb9a57160789ea46f42b0-0014.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Caixa acústica LG XBOOM RNC7,113.9,15x sem juros,,Áudio,68d2255a28dd8bcbdd3bb9a57160789ea46f42b0-0014.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
"Smart TV 55"" 4K UHD TCL P755",179.9,15x sem juros,,TV,68d2255a28dd8bcbdd3bb9a57160789ea46f42b0-0014.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
"Smart TV 65"" 4K UHD TCL P755",226.9,15x sem juros,,TV,68d2255a28dd8bcbdd3bb9a57160789ea46f42b0-0014.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Cafeteira Expresso L'Or Tres,38.9,10x sem juros,,Eletrodoméstico,68d2255a28dd8bcbdd3bb9a57160789ea46f42b0-0014.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Cafeteira Expresso Tres Passione,39.9,10x sem juros,,Eletrodoméstico,68d2255a28dd8bcbdd3bb9a57160789ea46f42b0-0014.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Fritadeira Air Fryer AFN60 Mondial,44.9,10x sem juros,,Eletrodoméstico,68d2255a28dd8bcbdd3bb9a57160789ea46f42b0-0014.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Fritadeira Air Fryer Britânia BFR50,399.0,,,Eletrodoméstico,68d2255a28dd8bcbdd3bb9a57160789ea46f42b0-0014.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Purificador Electrolux PE12B,49.9,10x sem juros,,Eletrodoméstico,68d2255a28dd8bcbdd3bb9a57160789ea46f42b0-0014.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Lava e Seca Midea MF200D110WB,219.9,15x sem juros,,Eletrodoméstico,68d2255a28dd8bcbdd3bb9a57160789ea46f42b0-0014.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
Lava e seca Midea MF200D110WB,3448.5,,,Eletrodoméstico,68d2255a28dd8bcbdd3bb9a57160789ea46f42b0-0014.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,
,,,,,95317d721f0ba4c6424719cfd266e29442288ea7-0015.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,"{'nome': 'Cartão Carrefour', 'preco': 0, 'oferta': 'Mesmas vantagens do Cartão Carrefour na loja', 'categoria': 'Cartão de crédito'}"
,,,,,95317d721f0ba4c6424719cfd266e29442288ea7-0015.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,"{'nome': 'Cartão Atacadão', 'preco': 0, 'oferta': 'Mesmas vantagens do Cartão Carrefour na loja', 'categoria': 'Cartão de crédito'}"
,,,,,95317d721f0ba4c6424719cfd266e29442288ea7-0015.jpeg,2024_09_17,Carrefour Hiper Brasilia Sul,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BSB/152180,-15.825589249512372,-47.93124294310815,"{'nome': ""Cartão de Crédito Sam's Club"", 'preco': 0, 'oferta': 'Mesmas vantagens do Cartão Carrefour na loja', 'categoria': 'Cartão de crédito'}"
Maçã Pink Lady,10.9,"No Cartão Carrefour 8,72",,Frutas,e2ea700a068accfca5b4c87d27e92f780c53787f-0001.jpeg,2024_09_17,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/feira/BAC/152208,-15.832025265181366,-48.03981526477196,
Uva clara Sabor & Qualidade,9.9,"No Cartão Carrefour 7,92",500g,Frutas,e2ea700a068accfca5b4c87d27e92f780c53787f-0001.jpeg,2024_09_17,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/feira/BAC/152208,-15.832025265181366,-48.03981526477196,
Sobrecoxa de frango Lar,7.59,,1kg,Carnes,e2ea700a068accfca5b4c87d27e92f780c53787f-0001.jpeg,2024_09_17,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/feira/BAC/152208,-15.832025265181366,-48.03981526477196,
